"PreMajor","IMajor","FMajor","Masters","PhD","Prof","NM","total","MeanAge","Males","White","FT","Transfer","Resident","Foreign","MeanCredits","MeanTransCredit","MeanUCredit","MeanUGPA","MeanHSGPA","MeanTransGPA","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","Fresh","Soph","Jr","Sen","Grad","C1","C2","C3","C4","C5","HS1","HS2","HS3","HS4","HS5","T1","T2","T3","T4","T5","cnum","secnum","term","Dept"
"14","1","44","0","0","0","0","59","22.1","44%","69%","90%","44%","86%","2%","13.5","42.1","47.0","2.76","3.18","3.04","Sociology","Undeclared","Human Develop & Family Std","Psychology","Education","Economics","Mass Communication","Business","Pharmacy","Biology","5%","34%","37%","24%","0%","ESSF 1310 - Bowling Elem","SOC 3431 - Social Change","SOC 3562 - Juvenile Delinquency","SOC 3565 - Women and Crime","PSYCH 3400 - Abnormal Behavior","JUDGE MEMORIAL HIGH","JORDAN HIGH SCHOOL","KANAB HIGH SCHOOL","MURRAY HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SNOW COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",3561,1,1044,"SOC"
"16","3","37","0","0","0","0","56","24.5","43%","77%","70%","54%","89%","0%","12.7","45.2","54.9","2.73","3.17","3.05","Sociology","Undeclared","Psychology","Economics","Business","Biology","Intmd Psychology","Film Studies","Philosophy","Medicine","5%","16%","46%","32%","0%","SOC 3140 - Social Theory","SOC 3965 - Special Topics","SOC 3562 - Juvenile Delinquency","SOC 3020 - Social Psychology","PSYCH 3010 - Research Methods Psych","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","CENTENNIAL HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","LDS BUSINESS COLLEGE","WEBER STATE UNIVERSITY","AMERICAN RIVER COLLEGE",3561,10,1044,"SOC"
"15","10","76","0","0","0","0","101","22.7","40%","76%","88%","48%","88%","0%","13.7","48.9","55.6","3.07","3.33","3.28","Sociology","Psychology","Intmd Psychology","Political Science","English","Human Develop & Family Std","Undeclared","Medicine","Mass Communication","Linguistics","1%","9%","44%","47%","0%","SOC 3565 - Women and Crime","SOC 3111 - Research Methods","SOC 3561 - Criminology","SOC 3431 - Social Change","SOC 3030 - Social Structure","JUDGE MEMORIAL HIGH","OLYMPUS HIGH SCHOOL","COTTONWOOD HIGH SCHO","FREMONT HIGH SCHOOL","HIGHLAND HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","SNOW COLLEGE",3562,1,1044,"SOC"
"2","1","17","0","0","0","0","20","31.1","65%","90%","70%","60%","95%","0%","11.7","64.6","63.5","3.06","3.18","2.98","Sociology","Undeclared","Intmd Psychology","Psychology","Political Science","Biology","Business",NA,NA,NA,"0%","10%","15%","75%","0%","SOC 3140 - Social Theory","SOC 3564 - Criminal Courts & Corrections","ESSF 1700 - Yoga Elementary","SOC 3561 - Criminology","SOC 3560 - Deviant Beh/Soc Control","BONNEVILLE HIGH SCHO","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","SKYLINE HIGH SCHOOL","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","COLLEGE OF EASTERN UTAH","SOUTH SEATTLE CMTY C","SOUTHERN UTAH UNIVERSITY","UNIVERSITY OF COLORADO AT BOULDER",3563,20,1044,"SOC"
"11","0","34","0","0","0","1","46","24.8","54%","80%","70%","41%","89%","2%","12.0","41.0","59.9","3.05","3.39","3.03","Sociology","Psychology","Political Science","Undeclared","English","Social Work","Dentistry","Human Develop & Family Std","Film Studies","Medicine","4%","9%","33%","54%","0%","SOC 3965 - Special Topics","SOC 3471 - Soc Of Health","SOC 3112 - Social Statistics","WRTG 3400 - Professional Writing","SOC 3563 - Policing in U.S. Society","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","BRIGHTON HIGH SCHOOL","JORDAN HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","ARMY EDUCATION CENTER","COLLEGE OF EASTERN UTAH","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY",3564,10,1044,"SOC"
"6","4","59","0","0","0","0","69","23.2","26%","77%","93%","41%","97%","0%","13.6","41.3","64.0","3.00","3.37","3.31","Sociology","Intmd Psychology","Mass Communication","Human Develop & Family Std","Psychology","Political Science","Undeclared","History","Economics","Speech Communication","1%","10%","46%","42%","0%","SOC 3562 - Juvenile Delinquency","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3431 - Social Change","SOC 3438 - Soc of Marriage & Fam","MURRAY HIGH SCHOOL","OLYMPUS HIGH SCHOOL","JUDGE MEMORIAL HIGH","FREMONT HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","WESTERN WYOMING COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS",3565,1,1044,"SOC"
"2","0","20","0","0","0","0","22","23.9","18%","73%","77%","55%","100%","0%","12.9","52.0","62.6","2.98","3.46","2.96","Sociology","Psychology","Elementary Education","Anthropology","Business",NA,NA,NA,NA,NA,"5%","5%","23%","68%","0%","SOC 3140 - Social Theory","ED PS 3960 - Special Topics","POL S 5670 - US National Securty Pol","SOC 3438 - Soc of Marriage & Fam","POL S 3200 - Intro Law And Politics","BRIGHTON HIGH SCHOOL","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","JORDAN HIGH SCHOOL","LAYTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLORADO STATE UNIVERSITY","LDS BUSINESS COLLEGE","RAMAPO COLLEGE OF NEW JERSEY",3593,1,1044,"SOC"
"0","0","1","0","0","0","0","1","52.0","0%","100%","0%","100%","100%","0%","3.0","109.0","26.7","3.28","0.00","2.99","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","","","","","","0","0","0","0","0","OKLAHOMA STATE UNIVERSITY MAIN CAMPUS",NA,NA,NA,NA,3951,1,1044,"SOC"
"0","0","1","0","0","0","0","1","35.0","100%","100%","0%","100%","100%","0%","9.0","57.9","67.0","2.50","0.00","2.64","Sociology",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%","0%","0%","100%","0%","SOC 3561 - Criminology","SOC 3952 - Individual Internships","","","","0","0","0","0","0","UNIVERSITY OF WISCONSIN OSHKOSH",NA,NA,NA,NA,3952,1,1044,"SOC"
"11","2","36","0","0","0","0","49","25.2","53%","86%","69%","55%","92%","0%","12.2","47.4","58.8","2.95","3.15","3.20","Sociology","Psychology","Undeclared","Human Develop & Family Std","Business","Mass Communication","Political Science","Intmd Psychology","Dentistry","Medicine","0%","16%","27%","57%","0%","SOC 3564 - Criminal Courts & Corrections","SOC 3561 - Criminology","SOC 3438 - Soc of Marriage & Fam","WRTG 3400 - Professional Writing","SOC 3112 - Social Statistics","BINGHAM HIGH SCHOOL","SKYLINE HIGH SCHOOL","WEST HIGH SCHOOL","ALTA HIGH SCHOOL","BASIC HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","SOUTHERN UTAH UNIVERSITY","COLLEGE OF EASTERN UTAH","AMERICAN RIVER COLLEGE",3965,10,1044,"SOC"
"126","21","89","0","0","0","1","238","21.4","61%","79%","79%","24%","90%","2%","12.5","35.3","39.6","2.86","3.46","3.13","Undeclared","Business","Intmd Business","Sociology","Psychology","Medicine","Education","Pharmacy","Nursing","Exercise & Sport Sci","42%","31%","19%","8%","0%","BUS 1010 - Foundations of Business","WRTG 2010 - Intermediate Writing","PSYCH 1010 - General Psychology","PHIL 1000 - Intro: Survey of Philosophy","MATH 1090 - Coll Alg Bus/Soc Sci","SKYLINE HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","JUDGE MEMORIAL HIGH","EAST HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","LDS BUSINESS COLLEGE","SOUTHERN UTAH UNIVERSITY",1010,1,1048,"SOC"
"116","10","71","0","0","0","1","198","20.9","53%","76%","88%","23%","87%","5%","12.9","34.5","37.5","2.68","3.39","3.25","Undeclared","Business","Education","Psychology","Medicine","Nursing","Sociology","Political Science","Intmd Psychology","Law","55%","23%","16%","6%","0%","WRTG 2010 - Intermediate Writing","HIST 1700 - American Civilization","BUS 1010 - Foundations of Business","MATH 1010 - Intrm Algebra","PSYCH 1010 - General Psychology","ALTA HIGH SCHOOL","EAST HIGH SCHOOL","HIGHLAND HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","UTAH VALLEY STATE COLLEGE","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","LDS BUSINESS COLLEGE",1010,2,1048,"SOC"
"32","8","21","0","0","0","0","61","21.6","57%","87%","85%","28%","92%","0%","12.6","34.4","32.3","2.91","3.42","3.13","Business","Undeclared","Intmd Business","Architectural Studies","Sociology","Medicine","Law","Exercise & Sport Sci","Art","Physical Therapy","34%","38%","16%","11%","0%","BUS 1010 - Foundations of Business","WRTG 2010 - Intermediate Writing","IS 1420 - Computer Essentials","MATH 1010 - Intrm Algebra","PSYCH 1010 - General Psychology","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","BINGHAM HIGH SCHOOL","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","UTAH VALLEY STATE COLLEGE","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF EASTERN UTAH","NORTHERN VIRGINIA COMMUNITY COLL ANNANDALE",1010,3,1048,"SOC"
"30","3","23","0","0","0","5","62","23.6","53%","77%","71%","44%","81%","13%","11.9","39.8","42.3","2.96","3.56","3.09","Undeclared","Business","Sociology","Social Work","Non Matriculated","Biology","Civil Engg","Education","Intmd Psychology","Psychology","29%","34%","26%","11%","0%","BUS 1010 - Foundations of Business","IS 1420 - Computer Essentials","SO WK 2200 - Soc Wk as a Profession","SO WK 2300 - Soc. Welfare Institution","ECON 2010 - Princ Of Microeconomics","SKYLINE HIGH SCHOOL","EAST HIGH SCHOOL","FOREIGN HIGH SCHOOL","HIGHLAND HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS",1010,10,1048,"SOC"
"14","3","7","0","0","0","0","24","25.0","67%","92%","58%","29%","100%","0%","11.1","39.2","41.2","2.96","3.50","3.61","Business","Undeclared","Intmd Business","Medicine","Civil Engg","Mechanical Engg","Electrical Engg","Chemistry","Human Develop & Family Std","Sociology","33%","33%","21%","13%","0%","BUS 1010 - Foundations of Business","ECON 2020 - Princ Of Macroeconomics","PSYCH 1010 - General Psychology","ECON 2010 - Princ Of Microeconomics","ARCH 1615 - Intro To Architecture","BOUNTIFUL HIGH SCHOO","DAVIS HIGH SCHOOL","VIEWMONT HIGH SCHOOL","FREMONT HIGH SCHOOL","HILLCREST HIGH SCHOO","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY","BRIGHAM YOUNG UNIVERSITY - IDAHO","DELAWARE COUNTY COMMUNITY COLLEGE",1010,20,1048,"SOC"
"27","7","10","0","0","0","0","44","24.2","52%","86%","64%","52%","98%","2%","10.9","50.4","37.8","2.96","3.46","3.15","Undeclared","Business","Intmd Business","Architectural Studies","Computer Science","Medicine","Nursing","Social Work","Political Science","Exercise & Sport Sci","20%","27%","34%","18%","0%","BUS 1010 - Foundations of Business","MATH 1100 - Quant Analysis","SO WK 2200 - Soc Wk as a Profession","ANTHR 2101 - Human Heritage","ACCTG 2600 - Intro Financial Accounting","BRIGHTON HIGH SCHOOL","ALTA HIGH SCHOOL","JORDAN HIGH SCHOOL","AMERICAN FORK HIGH S","BELTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","UTAH STATE UNIVERSITY","MONTEREY PENINSULA COLLEGE",1010,70,1048,"SOC"
"30","0","30","0","0","0","1","61","21.9","44%","67%","85%","20%","85%","5%","13.1","31.9","50.4","2.87","3.31","2.94","Undeclared","Sociology","Education","Psychology","Business","Human Develop & Family Std","Art","Economics","Computer Science","Electrical Engg","28%","34%","18%","20%","0%","ESSF 1310 - Bowling Elem","BIOL 2320 - Human Physiology","FD NU 1020 - Sci Fndtn Nutr & Health","SOC 3140 - Social Theory","SOC 3030 - Social Structure","OLYMPUS HIGH SCHOOL","ALTA HIGH SCHOOL","COTTONWOOD HIGH SCHO","EAST HIGH SCHOOL","SKYLINE HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","CRAFTON HILLS COLLEGE","FOOTHILL COLLEGE",1020,1,1048,"SOC"
"33","3","16","0","0","0","2","54","21.4","57%","83%","91%","26%","83%","4%","12.9","34.1","30.9","2.78","3.44","3.29","Undeclared","Business","Education","Law","Computer Science","Intmd Business","Sociology","Political Science","Mass Communication","English","43%","31%","19%","7%","0%","BUS 1010 - Foundations of Business","IS 1420 - Computer Essentials","ECON 2010 - Princ Of Microeconomics","PHIL 1002 - Intro: God, Faith, & Reason","ANTHR 1101 - Culture & Human Exper","BRIGHTON HIGH SCHOOL","DAVIS HIGH SCHOOL","HIGHLAND HIGH SCHOOL","OLYMPUS HIGH SCHOOL","SKYLINE HIGH SCHOOL","UTAH VALLEY STATE COLLEGE","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","ARIZONA STATE UNIVERSITY","BRIGHAM YOUNG UNIVERSITY",1020,2,1048,"SOC"
"12","4","10","0","0","0","0","27","23.5","59%","78%","63%","26%","93%","4%","11.5","25.2","54.2","2.72","3.41","3.02","Sociology","Undeclared","Intmd Business","Business","Political Science","Intmd Psychology","Social Work","Anthropology","Communication Skills","Pharmacy","19%","33%","22%","26%","0%","SOC 3560 - Deviant Beh/Soc Control","BUS 1010 - Foundations of Business","ANTHR 1401 - Evolution Human Nature","IS 1420 - Computer Essentials","ECON 2020 - Princ Of Macroeconomics","ALTA HIGH SCHOOL","BRIGHTON HIGH SCHOOL","AMERICAN FORK HIGH S","CLEARFIELD HIGH SCHO","GRAND HAVEN SENIOR H","SALT LAKE COMMUNITY COLLEGE","LDS BUSINESS COLLEGE","SOUTHERN UTAH UNIVERSITY","UTAH VALLEY STATE COLLEGE",NA,1020,10,1048,"SOC"
"18","3","29","0","0","0","1","51","25.4","39%","80%","82%","43%","90%","0%","13.1","47.8","47.6","2.96","3.38","3.31","Sociology","Undeclared","Psychology","Intmd Psychology","Political Science","Economics","Middle East Studies","Pharmacy","SS Behav Science & Health","Medicine","6%","24%","39%","31%","0%","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3140 - Social Theory","SOC 3337 - Sociology Of Gender","SOC 3112 - Social Statistics","COPPER HILLS HIGH SC","COTTONWOOD HIGH SCHO","JUDGE MEMORIAL HIGH","SKYLINE HIGH SCHOOL","WOODS CROSS HIGH SCH","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","UTAH VALLEY STATE COLLEGE","LDS BUSINESS COLLEGE","BRIGHAM YOUNG UNIVERSITY HAWAII CAMPUS",3020,1,1048,"SOC"
"13","3","32","0","0","0","0","48","23.2","42%","75%","94%","50%","85%","2%","13.4","51.4","53.5","2.88","3.35","3.04","Sociology","Undeclared","Psychology","Intmd Business","Economics","Biology","Social Work","Art","English","Business","4%","21%","27%","48%","0%","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3438 - Soc of Marriage & Fam","SOC 3562 - Juvenile Delinquency","SOC 3140 - Social Theory","JORDAN HIGH SCHOOL","FREMONT HIGH SCHOOL","PARK CITY HIGH SCHOO","ALTA HIGH SCHOOL","BEN LOMOND HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY","WEBER STATE UNIVERSITY","COLORADO STATE UNIVERSITY","COMMUNITY COLLEGE OF DENVER",3020,2,1048,"SOC"
"10","0","6","0","0","0","2","18","27.2","61%","83%","28%","56%","94%","0%","9.1","43.8","50.5","2.83","3.37","2.81","Sociology","Education","English","House Bill","Mass Communication","Non Matriculated","Political Science","Art","Business",NA,"22%","33%","33%","11%","0%","SOC 3561 - Criminology","SOC 3111 - Research Methods","SOC 3030 - Social Structure","SOC 3438 - Soc of Marriage & Fam","SOC 3560 - Deviant Beh/Soc Control","BOUNTIFUL HIGH SCHOO","WOODS CROSS HIGH SCH","EAST HIGH SCHOOL","LAYTON HIGH SCHOOL","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","DIXIE STATE COLLEGE","EASTERN OKLAHOMA STATE COLLEGE","VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA",3020,20,1048,"SOC"
"8","4","24","0","0","0","1","37","24.1","59%","70%","86%","43%","92%","0%","13.5","44.7","55.1","2.89","3.38","3.29","Sociology","Intmd Psychology","Economics","Undeclared","Political Science","Psychology","Chemistry","SS Behav Science & Health","Mechanical Engg","Civil Engg","5%","19%","32%","43%","0%","SOC 3560 - Deviant Beh/Soc Control","SOC 3112 - Social Statistics","SOC 3438 - Soc of Marriage & Fam","SOC 3140 - Social Theory","SOC 3111 - Research Methods","HILLCREST HIGH SCHOO","SKYLINE HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","FORT LEWIS COLLEGE","GOLDEN WEST COLLEGE","SADDLEBACK COLLEGE",3030,1,1048,"SOC"
"12","3","16","0","0","0","0","31","25.4","58%","90%","94%","52%","90%","0%","13.7","53.0","55.1","2.73","3.33","3.17","Sociology","Intmd Psychology","Communication Skills","Intmd Business","Political Science","English","Pharmacy","Anthropology","Computer Science","Psychology","0%","19%","45%","35%","0%","SOC 3438 - Soc of Marriage & Fam","SOC 3111 - Research Methods","SOC 3112 - Social Statistics","SOC 3471 - Soc Of Health","SOC 1020 - Social Problems","JORDAN HIGH SCHOOL","ALTA HIGH SCHOOL","BOUNTIFUL HIGH SCHOO","COTTONWOOD HIGH SCHO","CYPRUS HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","DIXIE STATE COLLEGE","FRONT RANGE COMMUNITY COLLEGE","SOUTHERN UTAH UNIVERSITY",3030,2,1048,"SOC"
"6","1","7","0","0","0","0","14","24.4","50%","100%","64%","64%","100%","0%","12.1","51.5","52.8","2.89","3.83","3.17","Sociology","Mass Communication","Undeclared","Intmd Business","SS Behav Science & Health","Communication Skills",NA,NA,NA,NA,"0%","7%","50%","43%","0%","SOC 3020 - Social Psychology","SOC 3561 - Criminology","ART 1070 - Handbuilding Ceramics","SOC 3112 - Social Statistics","SOC 3365 - Ethnic Minorities Amer","WOODS CROSS HIGH SCH","BONNEVILLE HIGH SCHO","DAVIS HIGH SCHOOL","MURRAY HIGH SCHOOL",NA,"SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","ST LOUIS COMM COLL AT FLORISSANT VALLEY","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE",3030,20,1048,"SOC"
"12","2","47","0","0","0","1","62","23.0","47%","76%","94%","48%","92%","0%","13.5","58.4","54.8","2.77","3.31","3.17","Sociology","SS Behav Science & Health","Undeclared","Pharmacy","Human Develop & Family Std","Law","Intmd Business","Meteorology","Dentistry","Art History","5%","23%","34%","39%","0%","SOC 3112 - Social Statistics","SOC 3140 - Social Theory","SOC 3560 - Deviant Beh/Soc Control","SOC 3561 - Criminology","SOC 3020 - Social Psychology","SKYLINE HIGH SCHOOL","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","TOOELE HIGH SCHOOL","BARTLESVILLE HIGH SC","SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLLEGE OF THE CANYONS",3111,1,1048,"SOC"
"11","1","23","0","0","0","0","35","24.3","54%","83%","83%","57%","94%","0%","12.9","50.1","53.1","2.95","3.43","3.21","Sociology","SS Behav Science & Health","Undeclared","Education","Business","Biology","Intmd Psychology","Political Science","Linguistics","Economics","3%","23%","31%","43%","0%","SOC 3562 - Juvenile Delinquency","SOC 3112 - Social Statistics","SOC 3561 - Criminology","SOC 3140 - Social Theory","SOC 3030 - Social Structure","OLYMPUS HIGH SCHOOL","ALTA HIGH SCHOOL","ARVADA SENIOR HIGH S","BRIGHTON HIGH SCHOOL","COTTONWOOD HIGH SCHO","SALT LAKE COMMUNITY COLLEGE","BRIGHAM YOUNG UNIVERSITY","COLORADO STATE UNIVERSITY","FORT LEWIS COLLEGE","LEWIS AND CLARK COLLEGE",3111,2,1048,"SOC"
"1","0","11","0","0","0","0","12","25.1","75%","83%","58%","67%","92%","0%","11.3","54.6","60.5","3.00","3.60","2.95","Sociology","Speech Communication","SS Behav Science & Health","Mass Communication",NA,NA,NA,NA,NA,NA,"0%","8%","50%","42%","0%","SOC 3020 - Social Psychology","SOC 3450 - Population & Society","SOC 3337 - Sociology Of Gender","SOC 3560 - Deviant Beh/Soc Control","ESSF 1310 - Bowling Elem","BOUNTIFUL HIGH SCHOO","VIEWMONT HIGH SCHOOL","WOODS CROSS HIGH SCH",NA,NA,"SALT LAKE COMMUNITY COLLEGE","WEBER STATE UNIVERSITY","DIXIE STATE COLLEGE","KANSAS STATE UNIVERSITY",NA,3111,20,1048,"SOC"
"10","0","18","0","0","0","1","29","26.2","48%","86%","62%","59%","97%","3%","10.6","64.8","52.5","2.78","3.24","3.08","Sociology","Social Work","Dentistry","English","SS Beh Science Health","Non Matriculated","Undeclared","Political Science","SS Behav Science & Health","Speech Communication","3%","0%","28%","69%","0%","SOC 3140 - Social Theory","SOC 3020 - Social Psychology","SOC 3560 - Deviant Beh/Soc Control","SOC 3561 - Criminology","SOC 3337 - Sociology Of Gender","EAST HIGH SCHOOL","MURRAY HIGH SCHOOL","BRIGHTON HIGH SCHOOL","JORDAN HIGH SCHOOL","JUDGE MEMORIAL HIGH","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","FRESNO CITY COLLEGE","UNIVERSIDAD COMPLUTENSE DE MADRID","UNIVERSITY OF ZULIA",3111,70,1048,"SOC"
"9","0","32","0","0","0","1","42","23.7","40%","74%","81%","52%","95%","2%","13.2","46.0","53.8","3.08","3.41","3.23","Sociology","Social Work","SS Behav Science & Health","Undeclared","History","Anthropology","Biology","Political Science","Exercise & Sport Sci","English","2%","5%","55%","38%","0%","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3560 - Deviant Beh/Soc Control","SOC 3562 - Juvenile Delinquency","SOC 3471 - Soc Of Health","BRIGHTON HIGH SCHOOL","OLYMPUS HIGH SCHOOL","UINTAH HIGH SCHOOL","ARROWHEAD HIGH SCHOO","COPPER HILLS HIGH SC","SALT LAKE COMMUNITY COLLEGE","UTAH STATE UNIVERSITY","UTAH VALLEY STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","WEBER STATE UNIVERSITY",3112,1,1048,"SOC"
"10","0","51","0","0","0","0","61","26.7","39%","67%","72%","66%","90%","2%","12.6","54.4","62.4","2.93","3.19","3.17","Sociology","SS Behav Science & Health","Social Work","Political Science","Undeclared","English","Architectural Studies","Education","Law","Philosophy","3%","11%","16%","69%","0%","SOC 3140 - Social Theory","SOC 3111 - Research Methods","SOC 3562 - Juvenile Delinquency","SOC 3020 - Social Psychology","FCS 3905 - Modes Learn: WC","KEARNS HIGH SCHOOL","OLYMPUS HIGH SCHOOL","AMERICAN CMTY SCHOOL","ARVADA SENIOR HIGH S","BRIGHTON HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","DIXIE STATE COLLEGE","BRIGHAM YOUNG UNIVERSITY - IDAHO","COLLEGE OF EASTERN UTAH","UTAH VALLEY STATE COLLEGE",3112,2,1048,"SOC"
"9","0","35","0","0","0","1","45","23.7","49%","78%","78%","49%","93%","0%","13.6","48.4","60.0","2.75","3.39","3.15","Sociology","Undeclared","Anthropology","Political Science","Social Work","Environmental Studies","SS Behav Science & Health","Economics","Biology","Chemistry","2%","16%","31%","51%","0%","SOC 3365 - Ethnic Minorities Amer","WRTG 3400 - Professional Writing","SOC 3560 - Deviant Beh/Soc Control","SOC 3030 - Social Structure","SOC 3140 - Social Theory","BRIGHTON HIGH SCHOOL","EAST HIGH SCHOOL","JUDGE MEMORIAL HIGH","SKYLINE HIGH SCHOOL","VIEWMONT HIGH SCHOOL","SALT LAKE COMMUNITY COLLEGE","UTAH VALLEY STATE COLLEGE","UTAH STATE UNIVERSITY","WEBER STATE UNIVERSITY","COLLEGE OF EASTERN UTAH",3112,3,1048,"SOC"
